n	water volume V	water input Qd1	water input Qd2	water output Qo	concentration c	concentration cd1	concentration cd2
4123	9,998268293494254	0,025727183271016682	0,05	0,08333333333333333	0,25028894727443873	0,5	0,2
4124	9,997091616323393	0,016114666189713488	0,05	0,08333333333333333	0,25048447686715286	0,5	0,2
4125	9,996608128942247	0,0018369924715521783	0,05	0,08333333333333333	0,2505593304134901	0,5	0,2
4126	10,00385824768131	0	0,05	0,08333333333333333	0,2504558080055969	0,5	0,2
4127	9,997064327235545	0	0,05	0,08333333333333333	0,250329717134564	0,5	0,2
4128	10,002410952842283	0	0,05	0,08333333333333333	0,25020385589298566	0,5	0,2
4129	9,997842828934695	0	0,05	0,08333333333333333	0,2500783765057417	0,5	0,2
4130	10,001943169595595	0	0,05	0,08333333333333333	0,24995315355174405	0,5	0,2
4131	9,999480818337931	0,002424497715443863	0,05	0,08333333333333333	0,24982829493001243	0,5	0,2
4132	10,002974975408053	0,007966716419296204	0,05	0,08333333333333333	0,24973404633584376	0,5	0,2
4133	10,00054545783965	0,01567970291819023	0,05	0,08333333333333333	0,24970940844382877	0,5	0,2
4134	10,002416965314158	0,023394789706149763	0,05	0,08333333333333333	0,24978135510427316	0,5	0,2
4135	9,999369114324352	0,028372611831403556	0,05	0,08333333333333333	0,24994955169287508	0,5	0,2
4136	9,999794720831336	0,028133375764075902	0,05	0,08333333333333333	0,25017942153120604	0,5	0,2
4137	9,99680896759073	0,021404558431917305	0,05	0,08333333333333333	0,25040539242647286	0,5	0,2
4138	9,997375677202022	0,00888629689924016	0,05	0,08333333333333333	0,2505465471064275	0,5	0,2
4139	9,999421444267801	0	0,05	0,08333333333333333	0,25053101253413584	0,5	0,2
4140	10,00174281138574	0	0,05	0,08333333333333333	0,2504046776936259	0,5	0,2
4141	9,998518906475145	0	0,05	0,08333333333333333	0,25027868795702657	0,5	0,2
4142	10,001164215034839	0	0,05	0,08333333333333333	0,25015297261751646	0,5	0,2
4143	9,99898941038056	0	0,05	0,08333333333333333	0,2500276047814846	0,5	0,2
4144	10,001194931907836	0,0005688769688354967	0,05	0,08333333333333333	0,24990252312890893	0,5	0,2
4145	10,000716406801141	0,004257030003660134	0,05	0,08333333333333333	0,24978489461162132	0,5	0,2
4146	10,002246126889156	0,010840219965296428	0,05	0,08333333333333333	0,24971369613634983	0,5	0,2
4147	10,001213464855727	0,01887745929514466	0,05	0,08333333333333333	0,2497250672713169	0,5	0,2
4148	10,001409790943557	0,025857621358582605	0,05	0,08333333333333333	0,24983696876704442	0,5	0,2
4149	9,999450280694175	0,029037027114022607	0,05	0,08333333333333333	0,25003577936396576	0,5	0,2
4150	9,99868917170147	0,02629455558142695	0,05	0,08333333333333333	0,25027361388238567	0,5	0,2
4151	9,996850996337775	0,017064852605426496	0,05	0,08333333333333333	0,25047627863054434	0,5	0,2
4152	9,996846216678316	0,002933037064882172	0,05	0,08333333333333333	0,2505630195250438	0,5	0,2
4153	10,003078427049932	0	0,05	0,08333333333333333	0,2504731640332103	0,5	0,2
4154	9,997874765607804	0	0,05	0,08333333333333333	0,25034701995566133	0,5	0,2
4155	10,001729608048604	0	0,05	0,08333333333333333	0,25022112565028143	0,5	0,2
4156	9,998427158759199	0	0,05	0,08333333333333333	0,2500955945481162	0,5	0,2
4157	10,00142376638952	0	0,05	0,08333333333333333	0,24997033586054296	0,5	0,2
4158	9,999730731158284	0,001995965238749875	0,05	0,08333333333333333	0,24984542780488075	0,5	0,2
4159	10,002583493741763	0,007110252856053734	0,05	0,08333333333333333	0,24974577654359137	0,5	0,2
4160	10,000822754342426	0,014562639745659568	0,05	0,08333333333333333	0,24971038978473292	0,5	0,2
4161	10,002241704889196	0,022352351554101802	0,05	0,08333333333333333	0,2497683529126119	0,5	0,2
4162	9,99974907359646	0,027792600857060992	0,05	0,08333333333333333	0,24992356052464706	0,5	0,2
4163	9,999796207975818	0,028342552522912713	0,05	0,08333333333333333	0,2501462709450326	0,5	0,2
4164	9,997170825772706	0,022533646750839156	0,05	0,08333333333333333	0,2503749845506102	0,5	0,2
4165	9,997318571609778	0,010774146175131706	0,05	0,08333333333333333	0,25053033913766853	0,5	0,2
4166	9,998431629612286	0	0,05	0,08333333333333333	0,2505384065826715	0,5	0,2
4167	10,002812553366281	0	0,05	0,08333333333333333	0,25041204074737144	0,5	0,2
4168	9,997644845252427	0	0,05	0,08333333333333333	0,250286046082175	0,5	0,2
4169	10,001903741251216	0	0,05	0,08333333333333333	0,25016030135213974	0,5	0,2
4170	9,998331175711307	0	0,05	0,08333333333333333	0,25003492446727416	0,5	0,2
4171	10,001693636916228	0,00038707419854517867	0,05	0,08333333333333333	0,24990981627774744	0,5	0,2
4172	10,000200251210034	0,003893031511340439	0,05	0,08333333333333333	0,24978990221901215	0,5	0,2
4173	10,002674451316395	0,010364904098202033	0,05	0,08333333333333333	0,24971413277051285	0,5	0,2
4174	10,0008628616193	0,01843329834213705	0,05	0,08333333333333333	0,24971955543886876	0,5	0,2
4175	10,00181670440191	0,025609723740264198	0,05	0,08333333333333333	0,2498259220774925	0,5	0,2
4176	9,99923278676051	0,029124654180345995	0,05	0,08333333333333333	0,2500216661625132	0,5	0,2
4177	9,99903729608932	0,026773972197112524	0,05	0,08333333333333333	0,250260656959077	0,5	0,2
4178	9,996654357511137	0,017867751552579133	0,05	0,08333333333333333	0,25046935111910285	0,5	0,2
4179	9,997041456892555	0,0038591868678835763	0,05	0,08333333333333333	0,25056613770458425	0,5	0,2
4180	10,002424767121974	0	0,05	0,08333333333333333	0,25048782978687656	0,5	0,2
4181	9,998554883346948	0	0,05	0,08333333333333333	0,25036164081029755	0,5	0,2
4182	10,00115805249251	0	0,05	0,08333333333333333	0,25023571851103066	0,5	0,2
4183	9,998917200541957	0	0,05	0,08333333333333333	0,2501101437569688	0,5	0,2
4184	10,0009881753214	0	0,05	0,08333333333333333	0,24998485483129826	0,5	0,2
4185	9,99993897024711	0,0016338570249736506	0,05	0,08333333333333333	0,2498599050414499	0,5	0,2
4186	10,00225530364699	0,006386544163828489	0,05	0,08333333333333333	0,24975568930038897	0,5	0,2
4187	10,001054735832264	0,013618701064278583	0,05	0,08333333333333333	0,24971121992343429	0,5	0,2
4188	10,002095673172263	0,021471442477404422	0,05	0,08333333333333333	0,2497573674100652	0,5	0,2
4189	10,000068290889114	0,02730240746336818	0,05	0,08333333333333333	0,24990159728022554	0,5	0,2
4190	9,999799125773345	0,02851925003592157	0,05	0,08333333333333333	0,2501182562322914	0,5	0,2
4191	9,997475160177268	0,023487756259740422	0,05	0,08333333333333333	0,2503492872290241	0,5	0,2
4192	9,99727161968181	0,012369481655176883	0,05	0,08333333333333333	0,2505166430201899	0,5	0,2
4193	9,997594016891906	0	0,05	0,08333333333333333	0,2505446580465758	0,5	0,2
4194	10,003717579496634	0	0,05	0,08333333333333333	0,25041826599174444	0,5	0,2
4195	9,99690529551795	0	0,05	0,08333333333333333	0,25029226716782954	0,5	0,2
4196	10,002529499392075	0	0,05	0,08333333333333333	0,25016649757793863	0,5	0,2
4197	9,997774204063669	0	0,05	0,08333333333333333	0,2500411130500025	0,5	0,2
4198	10,002115678650636	0,0002333649801805393	0,05	0,08333333333333333	0,24991598241585178	0,5	0,2
4199	9,999763500462135	0,0035852812524666436	0,05	0,08333333333333333	0,2497941362811291	0,5	0,2
4200	10,003036899728222	0,009963029728724848	0,05	0,08333333333333333	0,2497145019767011	0,5	0,2
4201	10,00056615891318	0,018057762964581767	0,05	0,08333333333333333	0,24971489569506475	0,5	0,2
4202	10,002160981265304	0,025400115033545487	0,05	0,08333333333333333	0,24981658215311284	0,5	0,2
4203	9,999048690198086	0,02919872950693758	0,05	0,08333333333333333	0,2500097333377607	0,5	0,2
4204	9,999331822665598	0,027179313815741322	0,05	0,08333333333333333	0,2502497017416277	0,5	0,2
4205	9,996487933261257	0,01854660057448001	0,05	0,08333333333333333	0,2504634938589753	0,5	0,2
4206	9,9972066798683	0,0046422451248240276	0,05	0,08333333333333333	0,2505687747951027	0,5	0,2
4207	10,001871967337522	0	0,05	0,08333333333333333	0,2505002297557504	0,5	0,2
4208	9,99913003864211	0	0,05	0,08333333333333333	0,2503740028106329	0,5	0,2
4209	10,000674699305595	0	0,05	0,08333333333333333	0,25024805684679413	0,5	0,2
4210	9,99933162243746	0	0,05	0,08333333333333333	0,2501224451796876	0,5	0,2
4211	10,000619801662905	0	0,05	0,08333333333333333	0,24999713069099916	0,5	0,2
4212	10,000115107903401	0,0013276927887879708	0,05	0,08333333333333333	0,2498721456108677	0,5	0,2
4213	10,001977754699485	0,005774645060473915	0,05	0,08333333333333333	0,2497640711382905	0,5	0,2
4214	10,001250924401061	0,01282057927608804	0,05	0,08333333333333333	0,2497119224577023	0,5	0,2
4215	10,00197215239756	0,02072659215391397	0,05	0,08333333333333333	0,24974808003551793	0,5	0,2
4216	10,000338226247585	0,026887885504248744	0,05	0,08333333333333333	0,24988302669593304	0,5	0,2
4217	9,999801574474917	0,02866860851751838	0,05	0,08333333333333333	0,25009456780136124	0,5	0,2
4218	9,997732523114834	0,02429448482006862	0,05	0,08333333333333333	0,2503275580550844	0,5	0,2
4219	9,997231898977612	0,013718423562394123	0,05	0,08333333333333333	0,25050506257622757	0,5	0,2
4220	9,996885784961488	0	0,05	0,08333333333333333	0,25054994620544163	0,5	0,2
4221	10,004482814537596	0	0,05	0,08333333333333333	0,25042353197181727	0,5	0,2
4222	9,996279978622436	0	0,05	0,08333333333333333	0,2502975296264023	0,5	0,2
4223	10,003058600657894	0	0,05	0,08333333333333333	0,2501717390079573	0,5	0,2
4224	9,997303264235825	0	0,05	0,08333333333333333	0,2500463480125355	0,5	0,2
4225	10,002472501850962	0,00010334113996179894	0,05	0,08333333333333333	0,24992119839295868	0,5	0,2
4226	9,999394214601613	0,0033249530883757926	0,05	0,08333333333333333	0,24979771809892376	0,5	0,2
4227	10,003343348040524	0,009623075250716085	0,05	0,08333333333333333	0,2497148143239831	0,5	0,2
4228	10,000315308813523	0,017740087698073382	0,05	0,08333333333333333	0,24971095423752937	0,5	0,2
4229	10,002452086730251	0,02522279229296487	0,05	0,08333333333333333	0,24980868125160133	0,5	0,2
4230	9,998893072312411	0,029261382620558152	0,05	0,08333333333333333	0,24999963890731366	0,5	0,2
4231	9,999580872911437	0,027522201331589714	0,05	0,08333333333333333	0,2502404342754119	0,5	0,2
4232	9,996347238219858	0,019120858909968064	0,05	0,08333333333333333	0,2504585389837007	0,5	0,2
4233	9,997346368299029	0,0053046578010579985	0,05	0,08333333333333333	0,2505710060712033	0,5	0,2
4234	10,001404407213439	0	0,05	0,08333333333333333	0,25051071933106756	0,5	0,2
4235	9,999616517753523	0	0,05	0,08333333333333333	0,2503844602646543	0,5	0,2
4236	10,00026587147719	0	0,05	0,08333333333333333	0,2502584942834209	0,5	0,2
4237	9,99968214532769	0	0,05	0,08333333333333333	0,2501328513881986	0,5	0,2
4238	10,000308226921033	0	0,05	0,08333333333333333	0,2500075152758612	0,5	0,2
4239	10,000264068442064	0,0010686976024544491	0,05	0,08333333333333333	0,24988250034096837	0,5	0,2
4240	10,001743002275715	0,005257017944584419	0,05	0,08333333333333333	0,2497711620288203	0,5	0,2
4241	10,001416849047654	0,012145407495911087	0,05	0,08333333333333333	0,2497125172201251	0,5	0,2
4242	10,001867689786657	0,020096470027905156	0,05	0,08333333333333333	0,24974022417489192	0,5	0,2
4243	10,000566542751452	0,026537182945189385	0,05	0,08333333333333333	0,2498673167817013	0,5	0,2
4244	9,999803683388361	0,028794927456631567	0,05	0,08333333333333333	0,2500745275891257	0,5	0,2
4245	9,997950224026408	0,0249769425720423	0,05	0,08333333333333333	0,25030917516905643	0,5	0,2
4246	9,99719832162792	0,014859597269286692	0,05	0,08333333333333333	0,2504952660452229	0,5	0,2
4247	9,996481785101533	0,00039034614729444896	0,05	0,08333333333333333	0,25055442144671813	0,5	0,2
4248	10,00472034442365	0	0,05	0,08333333333333333	0,2504328611315976	0,5	0,2
4249	9,996143253440735	0	0,05	0,08333333333333333	0,25030683846580737	0,5	0,2
4250	10,003178139377942	0	0,05	0,08333333333333333	0,2501810228457469	0,5	0,2
4251	9,997189036209678	0	0,05	0,08333333333333333	0,2500556101465363	0,5	0,2
4252	10,002524293011898	0	0,05	0,08333333333333333	0,2499304359351524	0,5	0,2
4253	9,999244299103939	0,002991092435449616	0,05	0,08333333333333333	0,24980564134712518	0,5	0,2
4254	10,003409096413852	0,009099126340893094	0,05	0,08333333333333333	0,24971853838405658	0,5	0,2
4255	10,000253029215115	0,017156634946342564	0,05	0,08333333333333333	0,2497081127243057	0,5	0,2
4256	10,002582685437796	0,024772987764284694	0,05	0,08333333333333333	0,24979854848120708	0,5	0,2
4257	9,998925407733687	0,02913934800664606	0,05	0,08333333333333333	0,24998391611023052	0,5	0,2
4258	9,99974061495332	0,027856692033098086	0,05	0,08333333333333333	0,250223247322088	0,5	0,2
4259	9,99637696857769	0,019911763813551177	0,05	0,08333333333333333	0,25044559267490757	0,5	0,2
4260	9,997409933236577	0,006390411676355259	0,05	0,08333333333333333	0,25056797645411244	0,5	0,2
4261	10,000766715532949	0	0,05	0,08333333333333333	0,2505212430745061	0,5	0,2
4262	10,000295936085013	0	0,05	0,08333333333333333	0,25039494964993286	0,5	0,2
4263	9,999703462322943	0	0,05	0,08333333333333333	0,25026896600411874	0,5	0,2
4264	10,000160739065965	0	0,05	0,08333333333333333	0,2501432898623373	0,5	0,2
4265	9,999882554722053	0	0,05	0,08333333333333333	0,25001793365264546	0,5	0,2
4266	10,000515162501108	0,0008090812948978509	0,05	0,08333333333333333	0,24989288734990406	0,5	0,2
4267	10,00141691766762	0,004737954779002251	0,05	0,08333333333333333	0,24977827888505594	0,5	0,2
4268	10,001663710827046	0,011468203746934335	0,05	0,08333333333333333	0,24971311938037696	0,5	0,2
4269	10,001691363545671	0,01946427775856989	0,05	0,08333333333333333	0,24973235042954206	0,5	0,2
4270	10,000859111729023	0,026185111046843443	0,05	0,08333333333333333	0,2498515633424919	0,5	0,2
4271	9,999749256851333	0,028921230846170685	0,05	0,08333333333333333	0,25005442523563604	0,5	0,2
4272	9,998218907519378	0,025661150704406308	0,05	0,08333333333333333	0,2502907317811086	0,5	0,2
4273	9,997119978894208	0,016004081492059896	0,05	0,08333333333333333	0,2504854309875877	0,5	0,2
4274	9,996580100862326	0,0017094326658629207	0,05	0,08333333333333333	0,2505589011444755	0,5	0,2
4275	10,00394928829831	0	0,05	0,08333333333333333	0,2504537880821368	0,5	0,2
4276	9,99696975472374	0	0,05	0,08333333333333333	0,2503277034064049	0,5	0,2
4277	10,00249047322816	0	0,05	0,08333333333333333	0,25020184601001083	0,5	0,2
4278	9,997774624202071	0	0,05	0,08333333333333333	0,25007637264379173	0,5	0,2
4279	10,002003795936899	0	0,05	0,08333333333333333	0,24995115384629413	0,5	0,2
4280	9,99945157539472	0,002474371017492416	0,05	0,08333333333333333	0,2498263009796451	0,5	0,2
4281	10,003020676861729	0,008066393011888096	0,05	0,08333333333333333	0,24973268122036776	0,5	0,2
4282	10,000513059976774	0,015809706485452324	0,05	0,08333333333333333	0,24970929430931235	0,5	0,2
4283	10,002437473153911	0,023516105938158206	0,05	0,08333333333333333	0,2497828684283958	0,5	0,2
4284	9,999324794513724	0,028440107262619564	0,05	0,08333333333333333	0,24995257652011205	0,5	0,2
4285	9,999794637840989	0,028109026762491853	0,05	0,08333333333333333	0,2501832794332245	0,5	0,2
4286	9,996766777410988	0,02127315617365682	0,05	0,08333333333333333	0,25040893111287954	0,5	0,2
4287	9,997382393518784	0,008666595122738135	0,05	0,08333333333333333	0,2505484333786843	0,5	0,2
4288	9,999536572560574	0	0,05	0,08333333333333333	0,25053015229650166	0,5	0,2
4289	10,001618374386634	0	0,05	0,08333333333333333	0,25040382106122433	0,5	0,2
4290	9,998620577054652	0	0,05	0,08333333333333333	0,2502778318983347	0,5	0,2
4291	10,001078195667835	0	0,05	0,08333333333333333	0,25015211997759806	0,5	0,2
4292	9,999065974210323	0	0,05	0,08333333333333333	0,2500267531946463	0,5	0,2
4293	10,001136926085088	0,0005900282445217897	0,05	0,08333333333333333	0,24990167462899907	0,5	0,2
4294	10,000776444505446	0,004299378302368239	0,05	0,08333333333333333	0,24978431203947934	0,5	0,2
4295	10,002196305866924	0,010895518441314067	0,05	0,08333333333333333	0,24971364534124407	0,5	0,2
4296	10,001254244872955	0,01892913301474408	0,05	0,08333333333333333	0,24972570855807927	0,5	0,2
4297	10,001362458281655	0,0258864607197971	0,05	0,08333333333333333	0,2498382539383812	0,5	0,2
4298	9,999475577235264	0,029026831507123773	0,05	0,08333333333333333	0,25003742127846706	0,5	0,2
4299	9,998648677330074	0,02623878002843938	0,05	0,08333333333333333	0,2502751212735816	0,5	0,2
4300	9,996873867682881	0,01697144351785198	0,05	0,08333333333333333	0,2504770845701823	0,5	0,2
4301	9,996823507406914	0,0028252890791151224	0,05	0,08333333333333333	0,25056265681305356	0,5	0,2
4302	10,003154469274964	0	0,05	0,08333333333333333	0,25047145783181357	0,5	0,2
4303	9,997795644807178	0	0,05	0,08333333333333333	0,25034531897734813	0,5	0,2
4304	10,001796099188923	0	0,05	0,08333333333333333	0,25021942792904617	0,5	0,2
4305	9,998370150522536	0	0,05	0,08333333333333333	0,2500939019049426	0,5	0,2
4306	10,001474440187815	0	0,05	0,08333333333333333	0,24996864673547298	0,5	0,2
4307	9,999706507022372	0,0020380926092443017	0,05	0,08333333333333333	0,24984374353486416	0,5	0,2
4308	10,002621673128788	0,007194448533235231	0,05	0,08333333333333333	0,24974462334779202	0,5	0,2
4309	10,000795766850498	0,014672455368549463	0,05	0,08333333333333333	0,24971029326102362	0,5	0,2
4310	10,002258692474149	0,022454832669689038	0,05	0,08333333333333333	0,24976963103353458	0,5	0,2
4311	9,999711936808728	0,027849624466328035	0,05	0,08333333333333333	0,24992611566408585	0,5	0,2
4312	9,999795869020836	0,028321992341791	0,05	0,08333333333333333	0,2501495299990498	0,5	0,2
4313	9,997135421850345	0,022422648468388214	0,05	0,08333333333333333	0,2503779739921998	0,5	0,2
4314	9,997324033674985	0,010588552663364222	0,05	0,08333333333333333	0,25053193250679595	0,5	0,2
4315	9,998529073168646	0	0,05	0,08333333333333333	0,25053767950192946	0,5	0,2
4316	10,00270726722696	0	0,05	0,08333333333333333	0,2504113167161334	0,5	0,2
4317	9,997730880732252	0	0,05	0,08333333333333333	0,250285322534335	0,5	0,2
4318	10,001830943709571	0	0,05	0,08333333333333333	0,2501595806956763	0,5	0,2
4319	9,9983959709771	0	0,05	0,08333333333333333	0,2500342046995762	0,5	0,2
4320	10,001644536461955	0,00040495144572432195	0,05	0,08333333333333333	0,2499090991205293	0,5	0,2
4321	10,000251060812838	0,003928824615874049	0,05	0,08333333333333333	0,24978940978966854	0,5	0,2
4322	10,002632284695954	0,010411643868616238	0,05	0,08333333333333333	0,24971408983248186	0,5	0,2
4323	10,000897380332118	0,018476974644046608	0,05	0,08333333333333333	0,24972009741463383	0,5	0,2
4324	10,00177665348494	0,025634101324725125	0,05	0,08333333333333333	0,2498270083478196	0,5	0,2
4325	9,999254207012457	0,02911603815497159	0,05	0,08333333333333333	0,25002305398726926	0,5	0,2
4326	9,999003033715717	0,026726829171199996	0,05	0,08333333333333333	0,25026193108248584	0,5	0,2
4327	9,996673720276677	0,017788798803591986	0,05	0,08333333333333333	0,2504700323370483	0,5	0,2
4328	9,997022234598921	0,0037681142420453277	0,05	0,08333333333333333	0,25056583104104546	0,5	0,2
4329	10,002489065365591	0	0,05	0,08333333333333333	0,25048638762928394	0,5	0,2
4330	9,998487985690506	0	0,05	0,08333333333333333	0,25036020306837276	0,5	0,2
4331	10,001214272670873	0	0,05	0,08333333333333333	0,25023428352148613	0,5	0,2
4332	9,998868997818327	0	0,05	0,08333333333333333	0,25010871306036037	0,5	0,2
4333	10,001031022029528	0	0,05	0,08333333333333333	0,2499834271078409	0,5	0,2
4334	9,99991848162845	0,0016694649470323953	0,05	0,08333333333333333	0,24985848142224673	0,5	0,2
4335	10,002287586381554	0,0064577100741118445	0,05	0,08333333333333333	0,24975471449765319	0,5	0,2
4336	10,001031915387804	0,013711524272114417	0,05	0,08333333333333333	0,24971113825491037	0,5	0,2
4337	10,00211004127261	0,021558068825127917	0,05	0,08333333333333333	0,24975844761749005	0,5	0,2
4338	10,0000368939902	0,027350614114263292	0,05	0,08333333333333333	0,249903757068011	0,5	0,2
4339	9,999798844013283	0,028501876760398656	0,05	0,08333333333333333	0,2501210111653969	0,5	0,2
4340	9,997445227124755	0,023393932487771704	0,05	0,08333333333333333	0,2503518142874652	0,5	0,2
4341	9,997276241245297	0,012212599858835913	0,05	0,08333333333333333	0,2505179898459402	0,5	0,2
4342	9,997676382162	0	0,05	0,08333333333333333	0,2505440431657206	0,5	0,2
4343	10,003628584535734	0	0,05	0,08333333333333333	0,2504176536897222	0,5	0,2
4344	9,996978018237563	0	0,05	0,08333333333333333	0,2502916552750878	0,5	0,2
4345	10,002467966361761	0	0,05	0,08333333333333333	0,2501658881302983	0,5	0,2
4346	9,997828973077219	0	0,05	0,08333333333333333	0,25004050435426667	0,5	0,2
4347	10,002074179633544	0,0002484835015373221	0,05	0,08333333333333333	0,2499153759276627	0,5	0,2
4348	9,999806447553498	0,003615550921013266	0,05	0,08333333333333333	0,24979371981665982	0,5	0,2
4349	10,003001259828139	0,010002557590557615	0,05	0,08333333333333333	0,2497144656604726	0,5	0,2
4350	10,000595333285764	0,018094700242797045	0,05	0,08333333333333333	0,24971535400327238	0,5	0,2
4351	10,002127126788821	0,025420732456704797	0,05	0,08333333333333333	0,2498175008193585	0,5	0,2
4352	9,999066790361995	0,029191444053187608	0,05	0,08333333333333333	0,25001090704620454	0,5	0,2
4353	9,999302859669566	0,027139444919153984	0,05	0,08333333333333333	0,2502507792947418	0,5	0,2
4354	9,996504296894898	0,018479829556957837	0,05	0,08333333333333333	0,2504640699768052	0,5	0,2
4355	9,99719043376787	0,004565224135607336	0,05	0,08333333333333333	0,25056851538563546	0,5	0,2
4356	10,001926335752113	0	0,05	0,08333333333333333	0,2504990101008884	0,5	0,2
4357	9,999073470852824	0	0,05	0,08333333333333333	0,25037278689046444	0,5	0,2
4358	10,000722237959472	0	0,05	0,08333333333333333	0,2502468432541933	0,5	0,2
4359	9,999290863413522	0	0,05	0,08333333333333333	0,250121235217947	0,5	0,2
4360	10,000656031772001	0	0,05	0,08333333333333333	0,24999592324357156	0,5	0,2
4361	10,000097785706048	0,0013578069505079781	0,05	0,08333333333333333	0,24987094163465326	0,5	0,2
4362	10,00200505194978	0,005834831149275743	0,05	0,08333333333333333	0,24976324668236793	0,5	0,2
4363	10,001231629808311	0,012899082833443742	0,05	0,08333333333333333	0,24971185333044363	0,5	0,2
4364	10,001984300030498	0,02079985678380254	0,05	0,08333333333333333	0,24974899349962956	0,5	0,2
4365	10,000311677517745	0,02692866016133237	0,05	0,08333333333333333	0,24988485331197802	0,5	0,2
4366	9,999801331320553	0,02865391932143879	0,05	0,08333333333333333	0,2500968978590644	0,5	0,2
4367	9,997707209833159	0,024215134409720916	0,05	0,08333333333333333	0,25032969540572103	0,5	0,2
4368	9,997235804397482	0,013585739133515061	0,05	0,08333333333333333	0,25050620163557485	0,5	0,2
4369	9,99695544951401	0	0,05	0,08333333333333333	0,2505494259625358	0,5	0,2
4370	10,004407543232029	0	0,05	0,08333333333333333	0,25042301391084215	0,5	0,2
4371	9,996341487150817	0	0,05	0,08333333333333333	0,2502970119119908	0,5	0,2
4372	10,003006556213093	0	0,05	0,08333333333333333	0,2501712233623083	0,5	0,2
4373	9,997349587697151	0	0,05	0,08333333333333333	0,25004583300321886	0,5	0,2
4374	10,002437404322787	0,00011613273732677954	0,05	0,08333333333333333	0,2499206852513967	0,5	0,2
4375	9,999430538879881	0,003350563868131218	0,05	0,08333333333333333	0,24979736571599362	0,5	0,2
4376	10,003313205141406	0,009656519819787235	0,05	0,08333333333333333	0,24971478359428004	0,5	0,2
4377	10,000339982593554	0,017771340510473264	0,05	0,08333333333333333	0,24971134198321177	0,5	0,2
4378	10,002423452278258	0,02524023763362848	0,05	0,08333333333333333	0,24980945854083786	0,5	0,2
4379	9,99890837798247	0,02925521919514935	0,05	0,08333333333333333	0,2500006320005159	0,5	0,2
4380	9,999556374784186	0,027488468210620454	0,05	0,08333333333333333	0,2502413460128599	0,5	0,2
4381	9,996361076727462	0,019064363435886376	0,05	0,08333333333333333	0,2504590264457033	0,5	0,2
4382	9,997332628490641	0,00523948968459109	0,05	0,08333333333333333	0,2505707865388286	0,5	0,2
4383	10,001450403321343	0	0,05	0,08333333333333333	0,25050968736461016	0,5	0,2
4384	9,999568660126585	0	0,05	0,08333333333333333	0,2503834314583972	0,5	0,2
4385	10,00030609001529	0	0,05	0,08333333333333333	0,25025746744642113	0,5	0,2
4386	9,999647662613071	0	0,05	0,08333333333333333	0,2501318276235146	0,5	0,2
4387	10,000338878108376	0	0,05	0,08333333333333333	0,25000649363847094	0,5	0,2
4388	10,00024941509399	0,001094177597307322	0,05	0,08333333333333333	0,24988148164075769	0,5	0,2
4389	10,001766096001848	0,005307942195421588	0,05	0,08333333333333333	0,24977046440956613	0,5	0,2
4390	10,00140052672112	0,01221183151979872	0,05	0,08333333333333333	0,2497124586884345	0,5	0,2
4391	10,001877965862205	0,020158462650577746	0,05	0,08333333333333333	0,24974099700914543	0,5	0,2
4392	10,000544082062817	0,026571686906103766	0,05	0,08333333333333333	0,2498688623421876	0,5	0,2
4393	9,999803474518266	0,028782501342380584	0,05	0,08333333333333333	0,25007649920294855	0,5	0,2
4394	9,997928806924419	0,024909801541534903	0,05	0,08333333333333333	0,25031098373801897	0,5	0,2
4395	9,99720162410771	0,014747326114198243	0,05	0,08333333333333333	0,2504962298388274	0,5	0,2
4396	9,9964760480582	0,0002609743258687996	0,05	0,08333333333333333	0,25055398109846805	0,5	0,2
4397	10,00479249204829	0	0,05	0,08333333333333333	0,250430807690336	0,5	0,2
4398	9,99606528191865	0	0,05	0,08333333333333333	0,2503047910644779	0,5	0,2
4399	10,003242837469179	0	0,05	0,08333333333333333	0,2501789795835458	0,5	0,2
4400	9,99713404500348	0	0,05	0,08333333333333333	0,25005357280196794	0,5	0,2
4401	10,002573171063554	0	0,05	0,08333333333333333	0,24992840299686017	0,5	0,2
4402	9,999225912465777	0,0030417957672959515	0,05	0,08333333333333333	0,24980361409968596	0,5	0,2
4403	10,003445474437546	0,009200463705924733	0,05	0,08333333333333333	0,24971715068679295	0,5	0,2
4404	10,000229055793408	0,017288800747521548	0,05	0,08333333333333333	0,24970799687756362	0,5	0,2
4405	10,002595561920886	0,024896314490475645	0,05	0,08333333333333333	0,24980008720452151	0,5	0,2
4406	9,998887437067916	0,029207953215811246	0,05	0,08333333333333333	0,24998699126012755	0,5	0,2
4407	9,9997342314464	0,027831925969236695	0,05	0,08333333333333333	0,2502271689163839	0,5	0,2
4408	9,99633968521338	0,019778180203004328	0,05	0,08333333333333333	0,2504491898419033	0,5	0,2
4409	9,997411778631061	0,0061670712159873665	0,05	0,08333333333333333	0,2505698940935098	0,5	0,2
4410	10,000888179189184	0	0,05	0,08333333333333333	0,2505203692014645	0,5	0,2
4411	10,000165500781241	0	0,05	0,08333333333333333	0,2503940794952497	0,5	0,2
4412	9,999810317520772	0	0,05	0,08333333333333333	0,25026809638154196	0,5	0,2
4413	10,000070182573861	0	0,05	0,08333333333333333	0,2501424237567986	0,5	0,2
4414	9,999963153834397	0	0,05	0,08333333333333333	0,25001706857718153	0,5	0,2
4415	10,000453727913449	0,0008305673110427847	0,05	0,08333333333333333	0,24989202544500258	0,5	0,2
4416	10,00148013768319	0,00478097290242232	0,05	0,08333333333333333	0,24977768714463275	0,5	0,2
